GeoFIPS,State,County,Population,percapita_personal_income,new_confirmed,new_cases_per_1000,new_deceased,new_deceased_per_1000
08025,Colorado,Crowley County,5858,19141,1143,195.1178,2,0.3414
21129,Kentucky,Lee County,7033,30157,759,107.9198,8,1.1375
48075,Texas,Childress County,7291,30084,695,95.323,1,0.1372
38031,North Dakota,Foster County,3216,62928,293,91.107,11,3.4204
19105,Iowa,Jones County,20744,43652,1775,85.5669,9,0.4339
46041,South Dakota,Dewey County,5904,35720,480,81.3008,3,0.5081
38099,North Dakota,Walsh County,10667,48945,854,80.06,12,1.125
38093,North Dakota,Stutsman County,20917,54491,1623,77.5924,35,1.6733
30077,Montana,Powell County,6968,39771,523,75.0574,3,0.4305
19025,Iowa,Calhoun County,9699,51217,719,74.1314,3,0.3093
38019,North Dakota,Cavalier County,3829,68040,270,70.5145,1,0.2612
38069,North Dakota,Pierce County,4081,52070,285,69.8358,6,1.4702
20137,Kansas,Norton County,5430,42080,377,69.4291,5,0.9208
46035,South Dakota,Davison County,19790,50794,1358,68.6205,26,1.3138
20131,Kansas,Nemaha County,10155,54111,689,67.8484,13,1.2802
38079,North Dakota,Rolette County,14301,36647,965,67.4778,6,0.4196
46107,South Dakota,Potter County,2207,70768,147,66.6063,1,0.4531
38039,North Dakota,Griggs County,2232,55349,148,66.3082,0,0.0
38063,North Dakota,Nelson County,2869,60817,189,65.8766,7,2.4399
46111,South Dakota,Sanborn County,2429,48731,157,64.6357,0,0.0
38027,North Dakota,Eddy County,2313,54013,146,63.1215,1,0.4323
38101,North Dakota,Ward County,67744,55214,4201,62.0129,77,1.1366
20053,Kansas,Ellsworth County,6196,43316,381,61.4913,3,0.4842
02050,Alaska,Bethel,18216,43500,1101,60.4414,4,0.2196
46069,South Dakota,Hyde County,1282,52133,77,60.0624,0,0.0
38003,North Dakota,Barnes County,10542,55784,630,59.761,13,1.2332
20117,Kansas,Marshall County,9722,45766,571,58.7328,10,1.0286
30091,Montana,Sheridan County,3424,52541,197,57.535,2,0.5841
46003,South Dakota,Aurora County,2801,45253,160,57.1225,5,1.7851
46087,South Dakota,McCook County,5546,52453,315,56.7977,14,2.5243
38075,North Dakota,Renville County,2374,60976,133,56.0236,0,0.0
55053,Wisconsin,Jackson County,20478,46528,1139,55.6207,3,0.1465
30079,Montana,Prairie County,1087,44739,60,55.1978,1,0.92
46017,South Dakota,Buffalo County,2036,23341,112,55.0098,4,1.9646
27135,Minnesota,Roseau County,15150,51307,830,54.7855,4,0.264
38067,North Dakota,Pembina County,6947,50088,380,54.6999,6,0.8637
20157,Kansas,Republic County,4664,44273,252,54.0309,2,0.4288
05067,Arkansas,Jackson County,16811,35880,908,54.0123,2,0.119
30101,Montana,Toole County,4853,45481,262,53.9872,2,0.4121
27119,Minnesota,Polk County,31529,48820,1700,53.9186,19,0.6026
27067,Minnesota,Kandiyohi County,42855,54667,2307,53.8327,17,0.3967
30025,Montana,Fallon County,2920,49509,157,53.7671,1,0.3425
55023,Wisconsin,Crawford County,16291,41485,870,53.4037,6,0.3683
20093,Kansas,Kearny County,3943,56466,209,53.0053,2,0.5072
46009,South Dakota,Bon Homme County,6980,38851,369,52.8653,13,1.8625
55005,Wisconsin,Barron County,45164,49431,2372,52.5197,34,0.7528
27033,Minnesota,Cottonwood County,11277,47982,590,52.3189,4,0.3547
20013,Kansas,Brown County,9598,43023,502,52.3026,2,0.2084
20083,Kansas,Hodgeman County,1818,49176,95,52.2552,4,2.2002
38035,North Dakota,Grand Forks County,70770,51494,3650,51.5755,22,0.3109
38085,North Dakota,Sioux County,4358,27662,223,51.1703,2,0.4589
38071,North Dakota,Ramsey County,11481,47425,584,50.8666,4,0.3484
20029,Kansas,Cloud County,8729,38144,443,50.7504,0,0.0
48253,Texas,Jones County,19817,30559,1000,50.4617,6,0.3028
20165,Kansas,Rush County,3093,44302,156,50.4365,0,0.0
38059,North Dakota,Morton County,31095,52153,1567,50.394,15,0.4824
20201,Kansas,Washington County,5420,45181,271,50.0,6,1.107
38097,North Dakota,Traill County,8037,51103,401,49.8942,5,0.6221
31125,Nebraska,Nance County,3532,38000,176,49.8301,2,0.5663
20167,Kansas,Russell County,6907,44443,342,49.515,11,1.5926
31113,Nebraska,Logan County,749,37603,37,49.3992,0,0.0
46015,South Dakota,Brule County,5229,46570,258,49.3402,3,0.5737
38015,North Dakota,Burleigh County,95273,58173,4694,49.2689,42,0.4408
38061,North Dakota,Mountrail County,10218,58955,503,49.2269,4,0.3915
46005,South Dakota,Beadle County,18883,49246,929,49.1977,14,0.7414
46023,South Dakota,Charles Mix County,9338,44877,457,48.9398,5,0.5354
48043,Texas,Brewster County,9267,45652,452,48.7752,1,0.1079
27041,Minnesota,Douglas County,37964,53665,1840,48.467,33,0.8692
56013,Wyoming,Fremont County,39531,43633,1911,48.3418,14,0.3542
40045,Oklahoma,Ellis County,3952,51570,191,48.33,0,0.0
19017,Iowa,Bremer County,24947,49405,1195,47.9016,3,0.1203
27009,Minnesota,Benton County,40545,43830,1936,47.7494,39,0.9619
20193,Kansas,Thomas County,7711,45671,366,47.4647,4,0.5187
20179,Kansas,Sheridan County,2533,50706,119,46.9799,0,0.0
46077,South Dakota,Kingsbury County,4919,50975,231,46.9608,8,1.6263
55078,Wisconsin,Menominee County,4658,30371,218,46.8012,8,1.7175
19033,Iowa,Cerro Gordo County,42647,53342,1995,46.7794,17,0.3986
19131,Iowa,Mitchell County,10569,63318,494,46.7405,3,0.2838
31157,Nebraska,Scotts Bluff County,35989,44171,1680,46.6809,7,0.1945
38081,North Dakota,Sargent County,3870,65448,180,46.5116,2,0.5168
46061,South Dakota,Hanson County,3376,66614,157,46.5047,1,0.2962
19145,Iowa,Page County,15249,41629,709,46.4949,4,0.2623
27145,Minnesota,Stearns County,159256,47196,7384,46.3656,66,0.4144
17051,Illinois,Fayette County,21416,35456,991,46.2738,7,0.3269
20203,Kansas,Wichita County,2105,70142,97,46.0808,2,0.9501
27083,Minnesota,Lyon County,25629,49455,1172,45.7294,5,0.1951
31123,Nebraska,Morrill County,4686,49071,214,45.6679,4,0.8536
38073,North Dakota,Ransom County,5237,55912,239,45.6368,5,0.9547
55107,Wisconsin,Rusk County,14147,44199,644,45.522,6,0.4241
46053,South Dakota,Gregory County,4212,48209,191,45.3466,10,2.3742
40003,Oklahoma,Alfalfa County,5754,40624,260,45.186,0,0.0
17101,Illinois,Lawrence County,15765,29911,712,45.1633,0,0.0
30093,Montana,Silver Bow County,34993,48939,1578,45.0947,25,0.7144
19151,Iowa,Pocahontas County,6740,52699,303,44.9555,2,0.2967
06035,California,Lassen County,30802,37844,1382,44.8672,2,0.0649
19161,Iowa,Sac County,9719,56931,436,44.8606,4,0.4116
31119,Nebraska,Madison County,35392,50630,1581,44.6711,13,0.3673
20199,Kansas,Wallace County,1503,56954,67,44.5775,0,0.0
16035,Idaho,Clearwater County,8758,34506,390,44.5307,0,0.0
48109,Texas,Culberson County,2204,54180,98,44.4646,0,0.0
17091,Illinois,Kankakee County,110024,41290,4891,44.4539,19,0.1727
46067,South Dakota,Hutchinson County,7380,53179,328,44.4444,7,0.9485
48141,Texas,El Paso County,840758,35856,37287,44.3493,445,0.5293
55027,Wisconsin,Dodge County,87847,44799,3895,44.3385,36,0.4098
20155,Kansas,Reno County,62342,41111,2761,44.288,31,0.4973
38013,North Dakota,Burke County,2100,63721,93,44.2857,0,0.0
46085,South Dakota,Lyman County,3821,47431,169,44.2293,2,0.5234
46057,South Dakota,Hamlin County,6111,44209,270,44.1826,4,0.6546
27097,Minnesota,Morrison County,33169,42568,1463,44.1074,20,0.603
19081,Iowa,Hancock County,10712,54791,471,43.9694,1,0.0934
48189,Texas,Hale County,33830,32263,1485,43.896,28,0.8277
38021,North Dakota,Dickey County,4903,52437,214,43.6467,24,4.895
27127,Minnesota,Redwood County,15249,49732,665,43.6094,7,0.459
55121,Wisconsin,Trempealeau County,29442,44698,1283,43.5772,11,0.3736
56025,Wyoming,Natrona County,79115,69379,3445,43.5442,36,0.455
46065,South Dakota,Hughes County,17650,52986,767,43.4561,10,0.5666
08075,Colorado,Logan County,21528,48161,935,43.4318,20,0.929
17049,Illinois,Effingham County,34208,50599,1485,43.4109,16,0.4677
46121,South Dakota,Todd County,10283,25157,446,43.3726,6,0.5835
31021,Nebraska,Burt County,6488,50268,281,43.3107,0,0.0
31033,Nebraska,Cheyenne County,9310,48263,403,43.2868,4,0.4296
46102,South Dakota,Oglala Lakota County,14309,25047,618,43.1896,14,0.9784
27015,Minnesota,Brown County,25111,52995,1084,43.1683,12,0.4779
56027,Wyoming,Niobrara County,2388,51357,103,43.1323,0,0.0
27133,Minnesota,Rock County,9414,51956,406,43.1273,3,0.3187
46095,South Dakota,Mellette County,2042,28152,88,43.095,0,0.0
46117,South Dakota,Stanley County,3022,73776,130,43.0179,0,0.0
46051,South Dakota,Grant County,7147,57069,307,42.9551,10,1.3992
40059,Oklahoma,Harper County,3797,46436,163,42.9286,0,0.0
19007,Iowa,Appanoose County,12437,38478,533,42.856,9,0.7236
40093,Oklahoma,Major County,7644,43762,327,42.7786,0,0.0
55017,Wisconsin,Chippewa County,64135,46162,2741,42.738,27,0.421
38057,North Dakota,Mercer County,8267,57839,353,42.6999,2,0.2419
19187,Iowa,Webster County,36277,45496,1548,42.6717,20,0.5513
27085,Minnesota,McLeod County,35873,49136,1530,42.6505,10,0.2788
27029,Minnesota,Clearwater County,8810,44001,375,42.5653,7,0.7946
48303,Texas,Lubbock County,307412,42569,13069,42.513,167,0.5432
46099,South Dakota,Minnehaha County,192876,57223,8195,42.4884,72,0.3733
38095,North Dakota,Towner County,2192,53786,93,42.427,4,1.8248
27141,Minnesota,Sherburne County,96036,47031,4073,42.4112,17,0.177
17105,Illinois,Livingston County,35761,44775,1515,42.3646,11,0.3076
20027,Kansas,Clay County,7997,42069,338,42.2658,9,1.1254
20065,Kansas,Graham County,2492,49624,105,42.1348,1,0.4013
17075,Illinois,Iroquois County,27604,43258,1163,42.1316,7,0.2536
20147,Kansas,Phillips County,5317,51320,224,42.129,1,0.1881
30097,Montana,Sweet Grass County,3710,44455,156,42.0485,2,0.5391
48377,Texas,Presidio County,6948,42848,292,42.0265,0,0.0
08043,Colorado,Fremont County,48021,35435,2018,42.0233,3,0.0625
46059,South Dakota,Hand County,3262,55673,137,41.9988,0,0.0
18169,Indiana,Wabash County,31280,43820,1312,41.9437,12,0.3836
20135,Kansas,Ness County,2840,57310,119,41.9014,4,1.4085
55091,Wisconsin,Pepin County,7289,47961,305,41.8439,2,0.2744
26013,Michigan,Baraga County,8320,33519,348,41.8269,11,1.3221
30109,Montana,Wibaux County,1034,50940,43,41.5861,3,2.9014
20055,Kansas,Finney County,36611,43172,1521,41.5449,3,0.0819
19023,Iowa,Butler County,14539,49863,604,41.5434,3,0.2063
19079,Iowa,Hamilton County,14952,53071,621,41.5329,4,0.2675
31051,Nebraska,Dixon County,5709,44185,237,41.5134,2,0.3503
46123,South Dakota,Tripp County,5478,49835,227,41.4385,2,0.3651
46105,South Dakota,Perkins County,2922,42195,121,41.41,2,0.6845
27095,Minnesota,Mille Lacs County,26139,41582,1081,41.3558,11,0.4208
27093,Minnesota,Meeker County,23141,43944,952,41.1391,6,0.2593
56001,Wyoming,Albany County,38601,40444,1588,41.1388,4,0.1036
27005,Minnesota,Becker County,34371,47272,1411,41.052,12,0.3491
56005,Wyoming,Campbell County,46140,52824,1894,41.049,9,0.1951
30021,Montana,Dawson County,8680,45295,356,41.0138,5,0.576
56015,Wyoming,Goshen County,13376,43348,546,40.8194,3,0.2243
38043,North Dakota,Kidder County,2450,50285,100,40.8163,4,1.6327
19075,Iowa,Grundy County,12304,53270,502,40.7997,5,0.4064
27129,Minnesota,Renville County,14612,51432,595,40.72,16,1.095
17053,Illinois,Ford County,13264,52879,540,40.7117,4,0.3016
31141,Nebraska,Platte County,33363,49386,1358,40.7038,20,0.5995
35005,New Mexico,Chaves County,64689,40322,2633,40.7024,23,0.3555
20163,Kansas,Rooks County,5013,42363,204,40.6942,1,0.1995
55057,Wisconsin,Juneau County,26617,37898,1080,40.5756,2,0.0751
38049,North Dakota,McHenry County,5816,52233,235,40.4058,3,0.5158
54057,West Virginia,Mineral County,26940,38815,1083,40.2004,12,0.4454
38041,North Dakota,Hettinger County,2514,51130,101,40.175,1,0.3978
20111,Kansas,Lyon County,33406,38297,1341,40.1425,6,0.1796
21063,Kentucky,Elliott County,7508,22481,301,40.0906,0,0.0
20109,Kansas,Logan County,2844,47852,114,40.0844,0,0.0
46115,South Dakota,Spink County,6495,52479,260,40.0308,13,2.0015
19091,Iowa,Humboldt County,9547,50201,382,40.0126,2,0.2095
17017,Illinois,Cass County,12260,42649,490,39.9674,5,0.4078
06003,California,Alpine County,1101,73307,44,39.9637,0,0.0
38045,North Dakota,LaMoure County,4062,56134,162,39.8818,4,0.9847
46043,South Dakota,Douglas County,2935,57808,117,39.8637,1,0.3407
17015,Illinois,Carroll County,14312,42399,570,39.8267,10,0.6987
20069,Kansas,Gray County,6033,66429,240,39.7812,2,0.3315
19175,Iowa,Union County,12359,40494,491,39.7281,1,0.0809
20043,Kansas,Doniphan County,7682,37405,305,39.7032,2,0.2603
27117,Minnesota,Pipestone County,9047,58004,359,39.6817,1,0.1105
19129,Iowa,Mills County,15063,56647,597,39.6335,4,0.2656
19011,Iowa,Benton County,25642,53994,1015,39.5835,16,0.624
46083,South Dakota,Lincoln County,58807,67364,2327,39.5701,31,0.5271
31097,Nebraska,Johnson County,5134,37179,203,39.5403,2,0.3896
19107,Iowa,Keokuk County,10225,44509,404,39.511,6,0.5868
19037,Iowa,Chickasaw County,11964,58354,472,39.4517,3,0.2508
46081,South Dakota,Lawrence County,25741,50232,1014,39.3924,16,0.6216
56033,Wyoming,Sheridan County,30233,58223,1188,39.2948,5,0.1654
20063,Kansas,Gove County,2612,58539,102,39.0505,8,3.0628
27167,Minnesota,Wilkin County,6254,59516,244,39.015,1,0.1599
40107,Oklahoma,Okfuskee County,12098,30092,472,39.0147,5,0.4133
17001,Illinois,Adams County,65691,46886,2557,38.9247,20,0.3045
38077,North Dakota,Richland County,16239,53007,632,38.9187,7,0.4311
46029,South Dakota,Codington County,28015,49518,1088,38.8363,35,1.2493
48381,Texas,Randall County,136271,47966,5287,38.7977,49,0.3596
38017,North Dakota,Cass County,181516,56070,7040,38.7845,41,0.2259
55069,Wisconsin,Lincoln County,27689,45766,1073,38.7519,16,0.5778
27027,Minnesota,Clay County,63955,43180,2476,38.7147,12,0.1876
18039,Indiana,Elkhart County,205560,46816,7953,38.6894,89,0.433
16065,Idaho,Madison County,39304,26407,1520,38.6729,4,0.1018
20195,Kansas,Trego County,2793,50889,108,38.6681,0,0.0
27151,Minnesota,Swift County,9345,51320,361,38.6303,6,0.6421
26043,Michigan,Dickinson County,25383,49397,980,38.6085,24,0.9455
27069,Minnesota,Kittson County,4248,55597,164,38.6064,8,1.8832
55035,Wisconsin,Eau Claire County,104534,48240,4022,38.4755,40,0.3827
40151,Oklahoma,Woods County,8897,42890,342,38.4399,1,0.1124
29051,Missouri,Cole County,76796,47790,2947,38.3744,23,0.2995
17027,Illinois,Clinton County,37639,48253,1438,38.2051,26,0.6908
31179,Nebraska,Wayne County,9403,44622,359,38.1793,4,0.4254
31059,Nebraska,Fillmore County,5527,57068,211,38.1762,2,0.3619
19149,Iowa,Plymouth County,25095,57589,957,38.1351,11,0.4383
17079,Illinois,Jasper County,9611,45961,366,38.0814,0,0.0
27017,Minnesota,Carlton County,35837,43098,1363,38.0333,14,0.3907
27159,Minnesota,Wadena County,13773,39746,523,37.9728,3,0.2178
46037,South Dakota,Day County,5505,47352,209,37.9655,8,1.4532
17025,Illinois,Clay County,13253,40351,503,37.9537,6,0.4527
46031,South Dakota,Corson County,4165,29927,158,37.9352,4,0.9604
19189,Iowa,Winnebago County,10518,44528,399,37.935,4,0.3803
46013,South Dakota,Brown County,39316,52652,1491,37.9235,15,0.3815
19109,Iowa,Kossuth County,14908,52992,565,37.8991,7,0.4695
31121,Nebraska,Merrick County,7733,47386,293,37.8896,3,0.3879
38089,North Dakota,Stark County,30997,61032,1174,37.8746,5,0.1613
20129,Kansas,Morton County,2667,43644,101,37.8703,4,1.4998
40029,Oklahoma,Coal County,5520,33783,209,37.8623,1,0.1812
17061,Illinois,Greene County,13044,36912,493,37.7952,9,0.69
55033,Wisconsin,Dunn County,45131,39948,1703,37.7346,11,0.2437
17149,Illinois,Pike County,15611,42768,589,37.7298,18,1.153
48105,Texas,Crockett County,3499,41472,132,37.7251,0,0.0
35006,New Mexico,Cibola County,26746,28130,1008,37.6879,21,0.7852
31095,Nebraska,Jefferson County,7097,48757,267,37.6215,0,0.0
19083,Iowa,Hardin County,16868,52677,633,37.5267,3,0.1779
17073,Illinois,Henry County,49090,45072,1842,37.5229,7,0.1426
27111,Minnesota,Otter Tail County,58812,48275,2203,37.4583,15,0.255
46135,South Dakota,Yankton County,22869,50275,856,37.4306,3,0.1312
19119,Iowa,Lyon County,11811,60892,442,37.4227,0,0.0
08101,Colorado,Pueblo County,167529,39511,6263,37.3846,76,0.4537
19041,Iowa,Clay County,16134,51876,603,37.3745,0,0.0
19035,Iowa,Cherokee County,11321,62827,423,37.3642,2,0.1767
48103,Texas,Crane County,4794,47758,179,37.3383,3,0.6258
31169,Nebraska,Thayer County,5039,57523,188,37.309,2,0.3969
17107,Illinois,Logan County,28925,38339,1079,37.3034,7,0.242
17045,Illinois,Edgar County,17360,42184,647,37.2696,1,0.0576
31115,Nebraska,Loup County,618,45361,23,37.2168,0,0.0
19027,Iowa,Carroll County,20154,54456,750,37.2135,9,0.4466
38001,North Dakota,Adams County,2294,59197,85,37.0532,0,0.0
38055,North Dakota,McLean County,9541,54518,353,36.9982,5,0.5241
27171,Minnesota,Wright County,136349,50181,5040,36.964,27,0.198
17083,Illinois,Jersey County,21847,41522,806,36.8929,1,0.0458
31111,Nebraska,Lincoln County,35185,46623,1297,36.8623,10,0.2842
19045,Iowa,Clinton County,46518,44244,1713,36.8245,16,0.344
19141,Iowa,O'Brien County,13840,59835,509,36.7775,17,1.2283
27035,Minnesota,Crow Wing County,64889,45610,2385,36.7551,12,0.1849
19097,Iowa,Jackson County,19432,45167,714,36.7435,10,0.5146
55011,Wisconsin,Buffalo County,13125,44756,482,36.7238,1,0.0762
46129,South Dakota,Walworth County,5587,45924,205,36.6923,4,0.7159
19093,Iowa,Ida County,6841,52758,251,36.6905,11,1.608
30019,Montana,Daniels County,1747,48086,64,36.6342,1,0.5724
19061,Iowa,Dubuque County,96854,49085,3543,36.5808,32,0.3304
27131,Minnesota,Rice County,66523,44096,2431,36.5438,25,0.3758
18137,Indiana,Ripley County,28523,41817,1042,36.5319,13,0.4558
56039,Wyoming,Teton County,23081,251728,842,36.4802,1,0.0433
17195,Illinois,Whiteside County,55626,44016,2029,36.4757,49,0.8809
19067,Iowa,Floyd County,15761,46560,574,36.419,5,0.3172
48375,Texas,Potter County,119648,43945,4356,36.4068,76,0.6352
19021,Iowa,Buena Vista County,19874,50000,722,36.3289,2,0.1006
29157,Missouri,Perry County,19150,41321,695,36.2924,4,0.2089
55039,Wisconsin,Fond du Lac County,103066,48126,3739,36.2777,27,0.262
20175,Kansas,Seward County,21780,38621,790,36.2718,0,0.0
20067,Kansas,Grant County,7336,46591,266,36.2595,2,0.2726
38091,North Dakota,Steele County,1903,63327,69,36.2585,1,0.5255
19197,Iowa,Wright County,12690,56451,460,36.249,5,0.394
46027,South Dakota,Clay County,14041,39485,508,36.1798,2,0.1424
20145,Kansas,Pawnee County,6562,39223,237,36.117,0,0.0
55119,Wisconsin,Taylor County,20412,39051,737,36.1062,3,0.147
46137,South Dakota,Ziebach County,2742,20571,99,36.105,5,1.8235
27003,Minnesota,Anoka County,353813,51258,12771,36.0953,70,0.1978
55019,Wisconsin,Clark County,34709,40228,1248,35.9561,21,0.605
56043,Wyoming,Washakie County,7885,48184,282,35.7641,1,0.1268
19073,Iowa,Greene County,8981,48356,321,35.7421,0,0.0
20171,Kansas,Scott County,4897,69254,175,35.7362,2,0.4084
31071,Nebraska,Garfield County,1987,43905,71,35.7323,3,1.5098
19163,Iowa,Scott County,173283,54323,6161,35.5546,43,0.2481
17121,Illinois,Marion County,37620,43059,1336,35.513,25,0.6645
19147,Iowa,Palo Alto County,8929,53056,317,35.5023,2,0.224
55117,Wisconsin,Sheboygan County,115456,52851,4098,35.494,23,0.1992
27023,Minnesota,Chippewa County,11924,49836,423,35.4747,4,0.3355
31151,Nebraska,Saline County,14350,43763,509,35.4704,1,0.0697
48179,Texas,Gray County,21895,44002,776,35.4419,12,0.5481
55073,Wisconsin,Marathon County,135428,50111,4783,35.3177,66,0.4873
27153,Minnesota,Todd County,24582,42005,868,35.3104,7,0.2848
31099,Nebraska,Kearney County,6544,56309,231,35.2995,1,0.1528
27073,Minnesota,Lac qui Parle County,6658,55688,235,35.2959,0,0.0
08099,Colorado,Prowers County,12164,42259,429,35.268,8,0.6577
20181,Kansas,Sherman County,5899,45156,208,35.2602,1,0.1695
19013,Iowa,Black Hawk County,132408,44764,4665,35.232,33,0.2492
55095,Wisconsin,Polk County,43598,46514,1536,35.231,6,0.1376
27173,Minnesota,Yellow Medicine County,9795,57186,345,35.2221,5,0.5105
19113,Iowa,Linn County,225909,52743,7953,35.2044,31,0.1372
30031,Montana,Gallatin County,111876,54734,3932,35.1461,11,0.0983
19143,Iowa,Osceola County,6040,57164,212,35.0993,1,0.1656
31023,Nebraska,Butler County,8058,47286,282,34.9963,3,0.3723
27089,Minnesota,Marshall County,9390,51509,328,34.9308,8,0.852
27101,Minnesota,Murray County,8276,54825,289,34.9203,0,0.0
55093,Wisconsin,Pierce County,42555,45936,1485,34.896,10,0.235
20079,Kansas,Harvey County,34210,42057,1193,34.8728,7,0.2046
27001,Minnesota,Aitkin County,15902,39780,554,34.8384,28,1.7608
20009,Kansas,Barton County,26111,48036,909,34.8129,6,0.2298
17013,Illinois,Calhoun County,4802,42511,167,34.7772,0,0.0
20113,Kansas,McPherson County,28537,51016,992,34.7619,2,0.0701
46103,South Dakota,Pennington County,111729,51369,3883,34.7537,28,0.2506
48383,Texas,Reagan County,3741,48253,130,34.7501,0,0.0
19057,Iowa,Des Moines County,39138,50515,1358,34.6977,9,0.23
27143,Minnesota,Sibley County,15028,46632,521,34.6686,1,0.0665
31101,Nebraska,Keith County,8021,45896,278,34.659,0,0.0
17011,Illinois,Bureau County,32993,43931,1142,34.6134,24,0.7274
31067,Nebraska,Gage County,21493,49863,743,34.5694,4,0.1861
20119,Kansas,Meade County,4146,64262,143,34.4911,2,0.4824
18135,Indiana,Randolph County,24851,38491,857,34.4855,11,0.4426
27025,Minnesota,Chisago County,55922,48750,1928,34.4766,10,0.1788
55133,Wisconsin,Waukesha County,403072,72650,13890,34.4603,72,0.1786
18099,Indiana,Marshall County,46248,41329,1593,34.4447,16,0.346
19055,Iowa,Delaware County,17069,51998,587,34.3898,7,0.4101
20033,Kansas,Comanche County,1748,45954,60,34.3249,0,0.0
17137,Illinois,Morgan County,33976,41359,1166,34.3183,9,0.2649
46073,South Dakota,Jerauld County,2043,54425,70,34.2633,1,0.4895
31013,Nebraska,Box Butte County,10772,47359,369,34.2555,5,0.4642
29135,Missouri,Moniteau County,16121,37533,552,34.2411,3,0.1861
20071,Kansas,Greeley County,1227,59191,42,34.2298,0,0.0
20057,Kansas,Ford County,33888,38962,1159,34.2009,0,0.0
17007,Illinois,Boone County,53577,47437,1832,34.1938,6,0.112
30017,Montana,Custer County,11586,44689,396,34.1792,3,0.2589
31065,Nebraska,Furnas County,4715,49008,161,34.1463,0,0.0
35029,New Mexico,Luna County,23963,31140,816,34.0525,14,0.5842
29186,Missouri,Ste. Genevieve County,17888,41822,609,34.0452,1,0.0559
27121,Minnesota,Pope County,11097,52091,377,33.9731,1,0.0901
29075,Missouri,Gentry County,6628,41470,225,33.9469,1,0.1509
27021,Minnesota,Cass County,29519,47443,1002,33.9442,5,0.1694
17067,Illinois,Hancock County,17844,46081,605,33.905,5,0.2802
46079,South Dakota,Lake County,13057,52401,442,33.8516,1,0.0766
24001,Maryland,Allegany County,70975,40517,2402,33.8429,48,0.6763
30027,Montana,Fergus County,11113,43808,376,33.8342,1,0.09
30013,Montana,Cascade County,81643,47518,2759,33.7935,58,0.7104
56021,Wyoming,Laramie County,98976,52039,3342,33.7658,16,0.1617
46119,South Dakota,Sully County,1392,76036,47,33.7644,3,2.1552
38009,North Dakota,Bottineau County,6411,58823,216,33.6921,2,0.312
21171,Kentucky,Monroe County,10718,36385,361,33.6817,10,0.933
56045,Wyoming,Weston County,6967,44737,234,33.5869,1,0.1435
55131,Wisconsin,Washington County,135693,58601,4555,33.5684,26,0.1916
31177,Nebraska,Washington County,20667,56640,693,33.5317,3,0.1452
17063,Illinois,Grundy County,50972,51657,1709,33.5282,10,0.1962
19087,Iowa,Henry County,20067,43223,672,33.4878,2,0.0997
18007,Indiana,Benton County,8653,42775,289,33.3988,3,0.3467
20075,Kansas,Hamilton County,2607,63834,87,33.3717,0,0.0
55141,Wisconsin,Wood County,73055,46743,2436,33.3447,17,0.2327
20051,Kansas,Ellis County,28710,46465,957,33.3333,10,0.3483
38005,North Dakota,Benson County,6962,34482,232,33.3238,4,0.5745
19069,Iowa,Franklin County,10124,51971,337,33.2872,3,0.2963
19059,Iowa,Dickinson County,17153,58592,570,33.2303,1,0.0583
16069,Idaho,Nez Perce County,40408,44397,1342,33.2112,8,0.198
35031,New Mexico,McKinley County,72290,27771,2399,33.1858,18,0.249
55101,Wisconsin,Racine County,196584,49749,6520,33.1665,50,0.2543
29087,Missouri,Holt County,4404,45259,146,33.1517,2,0.4541
19043,Iowa,Clayton County,17556,50371,582,33.1511,2,0.1139
27149,Minnesota,Stevens County,9753,49913,323,33.118,2,0.2051
17153,Illinois,Pulaski County,5463,36146,180,32.9489,1,0.183
18075,Indiana,Jay County,20764,39321,684,32.9416,9,0.4334
46109,South Dakota,Roberts County,10447,36929,344,32.9281,14,1.3401
27059,Minnesota,Isanti County,39966,44049,1313,32.8529,10,0.2502
20151,Kansas,Pratt County,9378,47327,308,32.8428,10,1.0663
31185,Nebraska,York County,13772,49892,451,32.7476,1,0.0726
27139,Minnesota,Scott County,147381,59687,4818,32.6908,19,0.1289
31077,Nebraska,Greeley County,2356,45109,77,32.6825,0,0.0
19063,Iowa,Emmet County,9253,43501,302,32.6381,3,0.3242
31081,Nebraska,Hamilton County,9280,54782,302,32.5431,1,0.1078
31019,Nebraska,Buffalo County,49615,54052,1614,32.5305,21,0.4233
17103,Illinois,Lee County,34223,41788,1112,32.4928,7,0.2045
55013,Wisconsin,Burnett County,15392,42706,500,32.4844,6,0.3898
30029,Montana,Flathead County,102106,47331,3313,32.4467,12,0.1175
20095,Kansas,Kingman County,7310,42572,237,32.4213,1,0.1368
20025,Kansas,Clark County,2005,62654,65,32.419,0,0.0
46089,South Dakota,McPherson County,2407,38625,78,32.4055,1,0.4155
19127,Iowa,Marshall County,39981,43652,1295,32.3904,10,0.2501
18085,Indiana,Kosciusko County,79344,47799,2569,32.378,13,0.1638
46075,South Dakota,Jones County,928,60001,30,32.3276,0,0.0
29143,Missouri,New Madrid County,17296,33869,559,32.3196,0,0.0
20159,Kansas,Rice County,9531,42788,308,32.3156,0,0.0
30011,Montana,Carter County,1238,44358,40,32.3102,1,0.8078
19173,Iowa,Taylor County,6191,41585,200,32.305,1,0.1615
31037,Nebraska,Colfax County,10881,43106,351,32.2581,5,0.4595
27125,Minnesota,Red Lake County,3999,51750,129,32.2581,1,0.2501
20183,Kansas,Smith County,3603,45484,116,32.1954,1,0.2775
