GeoFIPS,State,County,Population,percapita_personal_income,new_confirmed,new_cases_per_1000,new_deceased,new_deceased_per_1000
37119,North Carolina,Mecklenburg County,1093901,61137,410,0.3748,0,0.0
47167,Tennessee,Tipton County,61581,38547,23,0.3735,0,0.0
19081,Iowa,Hancock County,10712,54791,4,0.3734,1,0.0934
48117,Texas,Deaf Smith County,18760,40470,7,0.3731,0,0.0
22099,Louisiana,St. Martin Parish,53621,37645,20,0.373,1,0.0186
12089,Florida,Nassau County,85832,57877,32,0.3728,0,0.0
48159,Texas,Franklin County,10766,39730,4,0.3715,0,0.0
19121,Iowa,Madison County,16249,49505,6,0.3693,0,0.0
19163,Iowa,Scott County,173283,54323,64,0.3693,0,0.0
37099,North Carolina,Jackson County,43327,32844,16,0.3693,0,0.0
12075,Florida,Levy County,40770,35204,15,0.3679,0,0.0
01045,Alabama,Dale County,48956,36613,18,0.3677,0,0.0
53051,Washington,Pend Oreille County,13602,41664,5,0.3676,0,0.0
01101,Alabama,Montgomery County,225763,43688,83,0.3676,1,0.0044
08113,Colorado,San Miguel County,8191,85432,3,0.3663,0,0.0
48195,Texas,Hansford County,5463,62998,2,0.3661,0,0.0
17193,Illinois,White County,13665,49605,5,0.3659,0,0.0
28091,Mississippi,Marion County,24715,34526,9,0.3642,0,0.0
01125,Alabama,Tuscaloosa County,208911,38822,76,0.3638,0,0.0
47131,Tennessee,Obion County,30267,40666,11,0.3634,0,0.0
27101,Minnesota,Murray County,8276,54825,3,0.3625,0,0.0
27087,Minnesota,Mahnomen County,5519,36950,2,0.3624,0,0.0
16085,Idaho,Valley County,11041,49630,4,0.3623,1,0.0906
01117,Alabama,Shelby County,215707,54369,78,0.3616,0,0.0
28025,Mississippi,Clay County,19386,39191,7,0.3611,1,0.0516
12051,Florida,Hendry County,41556,31071,15,0.361,0,0.0
22005,Louisiana,Ascension Parish,124672,49829,45,0.3609,0,0.0
01115,Alabama,St. Clair County,88690,38569,32,0.3608,0,0.0
01043,Alabama,Cullman County,83442,39607,30,0.3595,0,0.0
54069,West Virginia,Ohio County,41755,65100,15,0.3592,0,0.0
30067,Montana,Park County,16736,48114,6,0.3585,0,0.0
37045,North Carolina,Cleveland County,97645,37661,35,0.3584,0,0.0
46003,South Dakota,Aurora County,2801,45253,1,0.357,0,0.0
13123,Georgia,Gilmer County,30816,35419,11,0.357,0,0.0
13033,Georgia,Burke County,22423,35524,8,0.3568,0,0.0
06021,California,Glenn County,28047,48613,10,0.3565,0,0.0
48415,Texas,Scurry County,16866,42095,6,0.3557,0,0.0
12073,Florida,Leon County,292502,44482,104,0.3556,0,0.0
47141,Tennessee,Putnam County,78843,39509,28,0.3551,0,0.0
19153,Iowa,Polk County,487204,53215,173,0.3551,2,0.0041
37185,North Carolina,Warren County,19807,30397,7,0.3534,0,0.0
48041,Texas,Brazos County,226758,39216,80,0.3528,0,0.0
12103,Florida,Pinellas County,975280,53455,344,0.3527,17,0.0174
12091,Florida,Okaloosa County,207269,48875,73,0.3522,2,0.0096
13201,Georgia,Miller County,5686,40826,2,0.3517,0,0.0
08045,Colorado,Garfield County,59770,59653,21,0.3513,0,0.0
45061,South Carolina,Lee County,17142,32708,6,0.35,0,0.0
53017,Washington,Douglas County,42907,41508,15,0.3496,0,0.0
45007,South Carolina,Anderson County,200482,39710,70,0.3492,1,0.005
51740,Virginia,Portsmouth,94632,41169,33,0.3487,1,0.0106
45035,South Carolina,Dorchester County,160647,38892,56,0.3486,0,0.0
48397,Texas,Rockwall County,100657,61003,35,0.3477,0,0.0
48313,Texas,Madison County,14422,30435,5,0.3467,0,0.0
13061,Georgia,Clay County,2887,31520,1,0.3464,0,0.0
12117,Florida,Seminole County,467832,49049,162,0.3463,3,0.0064
05143,Arkansas,Washington County,236961,40247,82,0.346,0,0.0
48413,Texas,Schleicher County,2895,40136,1,0.3454,0,0.0
45029,South Carolina,Colleton County,37660,35697,13,0.3452,3,0.0797
12127,Florida,Volusia County,547538,42374,189,0.3452,0,0.0
28153,Mississippi,Wayne County,20298,34775,7,0.3449,1,0.0493
05131,Arkansas,Sebastian County,127753,42110,44,0.3444,0,0.0
48207,Texas,Haskell County,5813,34530,2,0.3441,0,0.0
19023,Iowa,Butler County,14539,49863,5,0.3439,0,0.0
04005,Arizona,Coconino County,142854,48129,49,0.343,0,0.0
12013,Florida,Calhoun County,14587,26873,5,0.3428,0,0.0
30057,Montana,Madison County,8768,49115,3,0.3422,0,0.0
12037,Florida,Franklin County,11736,35988,4,0.3408,0,0.0
19013,Iowa,Black Hawk County,132408,44764,45,0.3399,0,0.0
01065,Alabama,Hale County,14726,36585,5,0.3395,0,0.0
48455,Texas,Trinity County,14740,34514,5,0.3392,0,0.0
48353,Texas,Nolan County,14751,43087,5,0.339,0,0.0
12129,Florida,Wakulla County,32461,37026,11,0.3389,0,0.0
46041,South Dakota,Dewey County,5904,35720,2,0.3388,0,0.0
13281,Georgia,Towns County,11852,37858,4,0.3375,0,0.0
19105,Iowa,Jones County,20744,43652,7,0.3374,0,0.0
19103,Iowa,Johnson County,151260,52672,51,0.3372,0,0.0
12093,Florida,Okeechobee County,41537,30661,14,0.337,0,0.0
12111,Florida,St. Lucie County,321128,39374,108,0.3363,2,0.0062
28127,Mississippi,Simpson County,26758,37036,9,0.3363,0,0.0
01093,Alabama,Marion County,29763,33264,10,0.336,0,0.0
01081,Alabama,Lee County,163941,38036,55,0.3355,0,0.0
22059,Louisiana,LaSalle Parish,14917,32413,5,0.3352,0,0.0
06077,California,San Joaquin County,752660,44995,252,0.3348,8,0.0106
13279,Georgia,Toombs County,26887,35517,9,0.3347,0,0.0
17165,Illinois,Saline County,23906,39687,8,0.3346,0,0.0
12109,Florida,St. Johns County,254261,68149,85,0.3343,1,0.0039
05077,Arkansas,Lee County,8985,27619,3,0.3339,0,0.0
48309,Texas,McLennan County,254607,41254,85,0.3338,1,0.0039
12069,Florida,Lake County,356495,42190,119,0.3338,6,0.0168
37171,North Carolina,Surry County,71948,38522,24,0.3336,0,0.0
12115,Florida,Sarasota County,426718,64868,142,0.3328,0,0.0
48425,Texas,Somervell County,9016,45756,3,0.3327,0,0.0
13161,Georgia,Jeff Davis County,15029,29943,5,0.3327,0,0.0
19155,Iowa,Pottawattamie County,93533,45604,31,0.3314,0,0.0
35025,New Mexico,Lea County,69611,44437,23,0.3304,0,0.0
47125,Tennessee,Montgomery County,205950,41031,68,0.3302,0,0.0
13059,Georgia,Clarke County,127330,33970,42,0.3299,0,0.0
48187,Texas,Guadalupe County,163694,44809,54,0.3299,1,0.0061
28039,Mississippi,George County,24250,32529,8,0.3299,0,0.0
13233,Georgia,Polk County,42470,32368,14,0.3296,0,0.0
06065,California,Riverside County,2450758,40637,806,0.3289,8,0.0033
01071,Alabama,Jackson County,51736,36567,17,0.3286,0,0.0
37071,North Carolina,Gaston County,222846,41379,73,0.3276,0,0.0
47155,Tennessee,Sevier County,97892,39474,32,0.3269,0,0.0
47065,Tennessee,Hamilton County,364286,51743,119,0.3267,0,0.0
13209,Georgia,Montgomery County,9193,29408,3,0.3263,0,0.0
01035,Alabama,Conecuh County,12277,32656,4,0.3258,0,0.0
28033,Mississippi,DeSoto County,182001,40702,59,0.3242,0,0.0
13163,Georgia,Jefferson County,15430,34034,5,0.324,0,0.0
06011,California,Colusa County,21627,49094,7,0.3237,0,0.0
01001,Alabama,Autauga County,55601,41618,18,0.3237,1,0.018
49037,Utah,San Juan County,15449,26638,5,0.3236,0,0.0
05119,Arkansas,Pulaski County,392680,51185,127,0.3234,0,0.0
28161,Mississippi,Yalobusha County,12392,36729,4,0.3228,0,0.0
51171,Virginia,Shenandoah County,43497,45387,14,0.3219,1,0.023
28059,Mississippi,Jackson County,143277,37499,46,0.3211,0,0.0
17133,Illinois,Monroe County,34335,58686,11,0.3204,0,0.0
19039,Iowa,Clarke County,9423,43888,3,0.3184,0,0.0
51021,Virginia,Bland County,6293,37321,2,0.3178,0,0.0
06107,California,Tulare County,465861,40420,148,0.3177,8,0.0172
29031,Missouri,Cape Girardeau County,78753,46314,25,0.3174,0,0.0
48115,Texas,Dawson County,12619,37111,4,0.317,0,0.0
29101,Missouri,Johnson County,53652,36777,17,0.3169,0,0.0
13205,Georgia,Mitchell County,22192,35069,7,0.3154,0,0.0
47115,Tennessee,Marion County,28575,38450,9,0.315,0,0.0
22067,Louisiana,Morehouse Parish,25398,38495,8,0.315,0,0.0
12101,Florida,Pasco County,539630,40313,170,0.315,4,0.0074
01091,Alabama,Marengo County,19066,39801,6,0.3147,0,0.0
30095,Montana,Stillwater County,9534,51773,3,0.3147,0,0.0
22049,Louisiana,Jackson Parish,15902,34116,5,0.3144,0,0.0
12053,Florida,Hernando County,190865,36878,60,0.3144,3,0.0157
19091,Iowa,Humboldt County,9547,50201,3,0.3142,0,0.0
28137,Mississippi,Tate County,28759,35182,9,0.3129,1,0.0348
16079,Idaho,Shoshone County,12796,35537,4,0.3126,0,0.0
28129,Mississippi,Smith County,16002,35791,5,0.3125,0,0.0
21001,Kentucky,Adair County,19215,31288,6,0.3123,0,0.0
13009,Georgia,Baldwin County,44823,33203,14,0.3123,0,0.0
47127,Tennessee,Moore County,6411,41276,2,0.312,0,0.0
38105,North Dakota,Williams County,35350,68874,11,0.3112,0,0.0
13031,Georgia,Bulloch County,77296,32382,24,0.3105,0,0.0
12107,Florida,Putnam County,74163,31773,23,0.3101,0,0.0
47063,Tennessee,Hamblen County,64569,36636,20,0.3097,0,0.0
47109,Tennessee,McNairy County,25832,32573,8,0.3097,0,0.0
22119,Louisiana,Webster Parish,38798,40175,12,0.3093,0,0.0
12045,Florida,Gulf County,16164,35701,5,0.3093,0,0.0
21155,Kentucky,Marion County,19404,36083,6,0.3092,0,0.0
08037,Colorado,Eagle County,54993,78152,17,0.3091,0,0.0
13167,Georgia,Johnson County,9708,26195,3,0.309,0,0.0
29145,Missouri,Newton County,58266,39334,18,0.3089,0,0.0
13153,Georgia,Houston County,155469,42625,48,0.3087,1,0.0064
22017,Louisiana,Caddo Parish,242922,48413,75,0.3087,3,0.0123
24047,Maryland,Worcester County,51823,60007,16,0.3087,0,0.0
05147,Arkansas,Woodruff County,6490,37545,2,0.3082,0,0.0
48381,Texas,Randall County,136271,47966,42,0.3082,0,0.0
46115,South Dakota,Spink County,6495,52479,2,0.3079,0,0.0
48417,Texas,Shackelford County,3253,130461,1,0.3074,0,0.0
48491,Texas,Williamson County,566719,50776,174,0.307,5,0.0088
28155,Mississippi,Webster County,9788,38464,3,0.3065,0,0.0
22103,Louisiana,St. Tammany Parish,258111,62366,79,0.3061,1,0.0039
12055,Florida,Highlands County,105424,33453,32,0.3035,0,0.0
49035,Utah,Salt Lake County,1152633,52639,349,0.3028,1,0.0009
18099,Indiana,Marshall County,46248,41329,14,0.3027,0,0.0
28015,Mississippi,Carroll County,9911,37615,3,0.3027,0,0.0
22089,Louisiana,St. Charles Parish,52879,49353,16,0.3026,1,0.0189
48315,Texas,Marion County,9928,38063,3,0.3022,0,0.0
47181,Tennessee,Wayne County,16558,28962,5,0.302,0,0.0
28143,Mississippi,Tunica County,9944,32425,3,0.3017,0,0.0
13217,Georgia,Newton County,109541,33750,33,0.3013,2,0.0183
48129,Texas,Donley County,3319,45736,1,0.3013,0,0.0
04015,Arizona,Mohave County,209550,33148,63,0.3006,3,0.0143
51810,Virginia,Virginia Beach,450189,58308,135,0.2999,0,0.0
40145,Oklahoma,Wagoner County,80110,39550,24,0.2996,0,0.0
19049,Iowa,Dallas County,90180,66128,27,0.2994,2,0.0222
29067,Missouri,Douglas County,13373,28305,4,0.2991,0,0.0
48361,Texas,Orange County,83572,44938,25,0.2991,0,0.0
13247,Georgia,Rockdale County,90594,35244,27,0.298,0,0.0
32013,Nevada,Humboldt County,16786,46927,5,0.2979,0,0.0
28057,Mississippi,Itawamba County,23517,34734,7,0.2977,0,0.0
13013,Georgia,Barrow County,80809,36898,24,0.297,1,0.0124
47119,Tennessee,Maury County,94340,42696,28,0.2968,1,0.0106
37063,North Carolina,Durham County,316739,50698,94,0.2968,0,0.0
48081,Texas,Coke County,3370,41895,1,0.2967,0,0.0
05059,Arkansas,Hot Spring County,33701,30580,10,0.2967,1,0.0297
13321,Georgia,Worth County,20299,34380,6,0.2956,0,0.0
16087,Idaho,Washington County,10161,36225,3,0.2952,0,0.0
47045,Tennessee,Dyer County,37320,40642,11,0.2947,0,0.0
45079,South Carolina,Richland County,414576,45529,122,0.2943,3,0.0072
45033,South Carolina,Dillon County,30599,27718,9,0.2941,2,0.0654
05069,Arkansas,Jefferson County,68114,35356,20,0.2936,0,0.0
13135,Georgia,Gwinnett County,927781,41458,272,0.2932,2,0.0022
18143,Indiana,Scott County,23878,37475,7,0.2932,0,0.0
48399,Texas,Runnels County,10234,39816,3,0.2931,0,0.0
48287,Texas,Lee County,17144,46713,5,0.2916,0,0.0
13015,Georgia,Bartow County,106408,38298,31,0.2913,1,0.0094
37089,North Carolina,Henderson County,116748,43276,34,0.2912,0,0.0
13051,Georgia,Chatham County,289195,47563,84,0.2905,0,0.0
13091,Georgia,Dodge County,20705,30682,6,0.2898,0,0.0
12007,Florida,Bradford County,27732,33557,8,0.2885,0,0.0
48481,Texas,Wharton County,41619,41473,12,0.2883,0,0.0
53025,Washington,Grant County,97331,39789,28,0.2877,0,0.0
38005,North Dakota,Benson County,6962,34482,2,0.2873,0,0.0
22023,Louisiana,Cameron Parish,6968,50280,2,0.287,0,0.0
48201,Texas,Harris County,4698619,56474,1343,0.2858,18,0.0038
13159,Georgia,Jasper County,14040,40606,4,0.2849,0,0.0
22069,Louisiana,Natchitoches Parish,38659,39860,11,0.2845,0,0.0
04012,Arizona,La Paz County,21098,30948,6,0.2844,0,0.0
13245,Georgia,Richmond County,201554,38196,57,0.2828,0,0.0
47105,Tennessee,Loudon County,53054,48491,15,0.2827,1,0.0188
05051,Arkansas,Garland County,99154,40004,28,0.2824,0,0.0
13021,Georgia,Bibb County,153095,41709,43,0.2809,0,0.0
37173,North Carolina,Swain County,14245,38429,4,0.2808,0,0.0
47043,Tennessee,Dickson County,53446,40556,15,0.2807,0,0.0
19017,Iowa,Bremer County,24947,49405,7,0.2806,0,0.0
51550,Virginia,Chesapeake,242634,50529,68,0.2803,0,0.0
28029,Mississippi,Copiah County,28543,33203,8,0.2803,1,0.035
04019,Arizona,Pima County,1039073,44028,291,0.2801,13,0.0125
19077,Iowa,Guthrie County,10720,52694,3,0.2799,0,0.0
28101,Mississippi,Newton County,21443,34645,6,0.2798,0,0.0
04021,Arizona,Pinal County,447138,30644,125,0.2796,3,0.0067
46102,South Dakota,Oglala Lakota County,14309,25047,4,0.2795,1,0.0699
35003,New Mexico,Catron County,3578,32010,1,0.2795,0,0.0
31151,Nebraska,Saline County,14350,43763,4,0.2787,0,0.0
48057,Texas,Calhoun County,21561,38668,6,0.2783,0,0.0
35031,New Mexico,McKinley County,72290,27771,20,0.2767,2,0.0277
31105,Nebraska,Kimball County,3618,44069,1,0.2764,0,0.0
05083,Arkansas,Logan County,21737,34490,6,0.276,0,0.0
49011,Utah,Davis County,351713,46286,97,0.2758,0,0.0
05053,Arkansas,Grant County,18188,38201,5,0.2749,0,0.0
30083,Montana,Richland County,10913,61217,3,0.2749,0,0.0
06059,California,Orange County,3185968,69268,873,0.274,11,0.0035
48275,Texas,Knox County,3653,38457,1,0.2737,0,0.0
45091,South Carolina,York County,274118,46667,75,0.2736,0,0.0
54005,West Virginia,Boone County,21951,33592,6,0.2733,0,0.0
01079,Alabama,Lawrence County,32957,34125,9,0.2731,0,0.0
28121,Mississippi,Rankin County,153902,44661,42,0.2729,0,0.0
40023,Oklahoma,Choctaw County,14668,31885,4,0.2727,0,0.0
22071,Louisiana,Orleans Parish,391006,52004,106,0.2711,0,0.0
24510,Maryland,Baltimore,602495,51357,163,0.2705,3,0.005
01109,Alabama,Pike County,33338,37359,9,0.27,0,0.0
45031,South Carolina,Darlington County,66802,37475,18,0.2695,1,0.015
30097,Montana,Sweet Grass County,3710,44455,1,0.2695,0,0.0
12083,Florida,Marion County,359977,36997,97,0.2695,1,0.0028
37043,North Carolina,Clay County,11139,34057,3,0.2693,0,0.0
05035,Arkansas,Crittenden County,48342,36978,13,0.2689,0,0.0
37027,North Carolina,Caldwell County,82029,35374,22,0.2682,0,0.0
48437,Texas,Swisher County,7462,41977,2,0.268,0,0.0
31025,Nebraska,Cass County,26159,53602,7,0.2676,0,0.0
53005,Washington,Benton County,201877,47465,54,0.2675,1,0.005
47117,Tennessee,Marshall County,33683,37550,9,0.2672,0,0.0
45027,South Carolina,Clarendon County,33700,33197,9,0.2671,0,0.0
47009,Tennessee,Blount County,131349,42991,35,0.2665,1,0.0076
01061,Alabama,Geneva County,26314,35192,7,0.266,0,0.0
13115,Georgia,Floyd County,97927,38524,26,0.2655,0,0.0
48271,Texas,Kinney County,3767,30431,1,0.2655,0,0.0
05063,Arkansas,Independence County,37678,35086,10,0.2654,0,0.0
28027,Mississippi,Coahoma County,22628,33915,6,0.2652,0,0.0
28079,Mississippi,Leake County,22763,31436,6,0.2636,0,0.0
55057,Wisconsin,Juneau County,26617,37898,7,0.263,0,0.0
13095,Georgia,Dougherty County,91243,34744,24,0.263,0,0.0
45085,South Carolina,Sumter County,106512,38603,28,0.2629,0,0.0
28067,Mississippi,Jones County,68461,38122,18,0.2629,1,0.0146
05041,Arkansas,Desha County,11512,37828,3,0.2606,0,0.0
13119,Georgia,Franklin County,23023,36672,6,0.2606,1,0.0434
27141,Minnesota,Sherburne County,96036,47031,25,0.2603,0,0.0
13019,Georgia,Berrien County,19252,31535,5,0.2597,0,0.0
21141,Kentucky,Logan County,26989,36005,7,0.2594,0,0.0
48495,Texas,Winkler County,7720,57584,2,0.2591,0,0.0
19165,Iowa,Shelby County,11578,50834,3,0.2591,0,0.0
22063,Louisiana,Livingston Parish,139567,40658,36,0.2579,0,0.0
37167,North Carolina,Stanly County,62075,39047,16,0.2578,0,0.0
19097,Iowa,Jackson County,19432,45167,5,0.2573,0,0.0
48475,Texas,Ward County,11720,49916,3,0.256,0,0.0
17069,Illinois,Hardin County,3910,37155,1,0.2558,0,0.0
47087,Tennessee,Jackson County,11758,31189,3,0.2551,0,0.0
22031,Louisiana,De Soto Parish,27436,40584,7,0.2551,0,0.0
45083,South Carolina,Spartanburg County,313888,43148,80,0.2549,1,0.0032
45047,South Carolina,Greenwood County,70741,37424,18,0.2544,2,0.0283
53021,Washington,Franklin County,94347,37390,24,0.2544,0,0.0
18163,Indiana,Vanderburgh County,180974,45893,46,0.2542,0,0.0
19053,Iowa,Decatur County,7890,35908,2,0.2535,0,0.0
37067,North Carolina,Forsyth County,379099,48804,96,0.2532,0,0.0
37187,North Carolina,Washington County,11859,36073,3,0.253,0,0.0
40073,Oklahoma,Kingfisher County,15816,49257,4,0.2529,0,0.0
40143,Oklahoma,Tulsa County,648360,62756,164,0.2529,2,0.0031
13181,Georgia,Lincoln County,7915,37333,2,0.2527,0,0.0
49049,Utah,Utah County,622213,40919,157,0.2523,0,0.0
05091,Arkansas,Miller County,43592,33401,11,0.2523,0,0.0
13271,Georgia,Telfair County,15876,20923,4,0.252,0,0.0
18141,Indiana,St. Joseph County,270771,47673,68,0.2511,1,0.0037
01107,Alabama,Pickens County,19938,32551,5,0.2508,0,0.0
39075,Ohio,Holmes County,43892,45211,11,0.2506,0,0.0
13213,Georgia,Murray County,39921,29968,10,0.2505,0,0.0
37129,North Carolina,New Hanover County,232274,45290,58,0.2497,0,0.0
01077,Alabama,Lauderdale County,92387,37151,23,0.249,0,0.0
48231,Texas,Hunt County,96493,38029,24,0.2487,0,0.0
13063,Georgia,Clayton County,289615,28020,72,0.2486,0,0.0
18181,Indiana,White County,24133,43852,6,0.2486,0,0.0
48471,Texas,Walker County,72480,28016,18,0.2483,0,0.0
19027,Iowa,Carroll County,20154,54456,5,0.2481,0,0.0
18039,Indiana,Elkhart County,205560,46816,51,0.2481,0,0.0
47135,Tennessee,Perry County,8064,34268,2,0.248,0,0.0
41031,Oregon,Jefferson County,24192,32962,6,0.248,0,0.0
47073,Tennessee,Hawkins County,56530,34188,14,0.2477,0,0.0
08099,Colorado,Prowers County,12164,42259,3,0.2466,0,0.0
17135,Illinois,Montgomery County,28601,37717,7,0.2447,0,0.0
40089,Oklahoma,McCurtain County,32703,31648,8,0.2446,1,0.0306
13089,Georgia,DeKalb County,756558,50871,185,0.2445,0,0.0
12001,Florida,Alachua County,269956,44390,66,0.2445,0,0.0
13289,Georgia,Twiggs County,8188,39530,2,0.2443,0,0.0
47107,Tennessee,McMinn County,53285,35897,13,0.244,0,0.0
47121,Tennessee,Meigs County,12306,33526,3,0.2438,0,0.0
13079,Georgia,Crawford County,12318,33784,3,0.2435,0,0.0
24041,Maryland,Talbot County,36968,73232,9,0.2435,0,0.0
28005,Mississippi,Amite County,12326,33460,3,0.2434,0,0.0
49045,Utah,Tooele County,69907,36836,17,0.2432,0,0.0
47143,Tennessee,Rhea County,33044,34147,8,0.2421,0,0.0
37177,North Carolina,Tyrrell County,4131,30000,1,0.2421,0,0.0
27071,Minnesota,Koochiching County,12440,41890,3,0.2412,1,0.0804
13253,Georgia,Seminole County,8315,40217,2,0.2405,0,0.0
29097,Missouri,Jasper County,120636,39973,29,0.2404,0,0.0
05099,Arkansas,Nevada County,8326,34180,2,0.2402,0,0.0
05037,Arkansas,Cross County,16676,35949,4,0.2399,0,0.0
48027,Texas,Bell County,355642,42773,85,0.239,1,0.0028
45059,South Carolina,Laurens County,66994,34622,16,0.2388,0,0.0
49053,Utah,Washington County,171700,38847,41,0.2388,0,0.0
19083,Iowa,Hardin County,16868,52677,4,0.2371,0,0.0
13241,Georgia,Rabun County,16867,41128,4,0.2371,0,0.0
26043,Michigan,Dickinson County,25383,49397,6,0.2364,0,0.0
12009,Florida,Brevard County,596849,45425,141,0.2362,4,0.0067
35023,New Mexico,Hidalgo County,4240,41555,1,0.2358,0,0.0
13261,Georgia,Sumter County,29733,35847,7,0.2354,0,0.0
16003,Idaho,Adams County,4250,37452,1,0.2353,0,0.0
21223,Kentucky,Trimble County,8515,36565,2,0.2349,0,0.0
51083,Virginia,Halifax County,34120,37329,8,0.2345,0,0.0
48037,Texas,Bowie County,94324,40010,22,0.2332,0,0.0
51017,Virginia,Bath County,4292,61628,1,0.233,0,0.0
19139,Iowa,Muscatine County,42929,47553,10,0.2329,0,0.0
16083,Idaho,Twin Falls County,86081,39623,20,0.2323,0,0.0
13057,Georgia,Cherokee County,254149,51137,59,0.2321,0,0.0
12035,Florida,Flagler County,112067,46220,26,0.232,1,0.0089
54015,West Virginia,Clay County,8632,30925,2,0.2317,0,0.0
18113,Indiana,Noble County,47532,39798,11,0.2314,0,0.0
05007,Arkansas,Benton County,272608,88890,63,0.2311,0,0.0
38015,North Dakota,Burleigh County,95273,58173,22,0.2309,0,0.0
45057,South Carolina,Lancaster County,95380,49127,22,0.2307,1,0.0105
47019,Tennessee,Carter County,56351,34579,13,0.2307,0,0.0
35039,New Mexico,Rio Arriba County,39006,34582,9,0.2307,0,0.0
13165,Georgia,Jenkins County,8683,29250,2,0.2303,0,0.0
05057,Arkansas,Hempstead County,21741,32515,5,0.23,0,0.0
13147,Georgia,Hart County,26099,38125,6,0.2299,0,0.0
12085,Florida,Martin County,160912,83873,37,0.2299,3,0.0186
55101,Wisconsin,Racine County,196584,49749,45,0.2289,1,0.0051
47099,Tennessee,Lawrence County,43734,35252,10,0.2287,0,0.0
17001,Illinois,Adams County,65691,46886,15,0.2283,0,0.0
22015,Louisiana,Bossier Parish,127185,44149,29,0.228,2,0.0157
53063,Washington,Spokane County,514631,46466,117,0.2273,1,0.0019
28139,Mississippi,Tippah County,21995,33919,5,0.2273,0,0.0
21077,Kentucky,Gallatin County,8832,32065,2,0.2264,0,0.0
01027,Alabama,Clay County,13275,33530,3,0.226,0,0.0
13087,Georgia,Decatur County,26575,36150,6,0.2258,0,0.0
48257,Texas,Kaufman County,128622,42837,29,0.2255,0,0.0
22013,Louisiana,Bienville Parish,13308,38493,3,0.2254,0,0.0
30003,Montana,Big Horn County,13338,30533,3,0.2249,0,0.0
47061,Tennessee,Grundy County,13346,31011,3,0.2248,0,0.0
35015,New Mexico,Eddy County,57900,54122,13,0.2245,0,0.0
45077,South Carolina,Pickens County,124937,38344,28,0.2241,2,0.016
22107,Louisiana,Tensas Parish,4462,36630,1,0.2241,0,0.0
19147,Iowa,Palo Alto County,8929,53056,2,0.224,0,0.0
51700,Virginia,Newport News,178626,43501,40,0.2239,0,0.0
16017,Idaho,Bonner County,44727,41209,10,0.2236,0,0.0
37143,North Carolina,Perquimans County,13422,40781,3,0.2235,0,0.0
12017,Florida,Citrus County,147929,37920,33,0.2231,0,0.0
05121,Arkansas,Randolph County,17948,33486,4,0.2229,0,0.0
37153,North Carolina,Richmond County,44887,35148,10,0.2228,0,0.0
08097,Colorado,Pitkin County,17950,149207,4,0.2228,0,0.0
35009,New Mexico,Curry County,49437,44161,11,0.2225,0,0.0
37147,North Carolina,Pitt County,179914,41191,40,0.2223,0,0.0
48503,Texas,Young County,18045,50231,4,0.2217,0,0.0
05031,Arkansas,Craighead County,108558,37531,24,0.2211,0,0.0
05033,Arkansas,Crawford County,63406,32952,14,0.2208,0,0.0
19187,Iowa,Webster County,36277,45496,8,0.2205,0,0.0
48291,Texas,Liberty County,86323,37237,19,0.2201,0,0.0
29025,Missouri,Caldwell County,9108,37301,2,0.2196,0,0.0
37159,North Carolina,Rowan County,141262,38089,31,0.2195,0,0.0
17119,Illinois,Madison County,264461,46890,58,0.2193,0,0.0
28071,Mississippi,Lafayette County,54793,42110,12,0.219,0,0.0
45025,South Carolina,Chesterfield County,45754,31012,10,0.2186,1,0.0219
37097,North Carolina,Iredell County,178435,50065,39,0.2186,0,0.0
05043,Arkansas,Drew County,18328,37148,4,0.2182,0,0.0
27043,Minnesota,Faribault County,13758,43343,3,0.2181,0,0.0
28047,Mississippi,Harrison County,206650,37303,45,0.2178,0,0.0
48219,Texas,Hockley County,22980,38975,5,0.2176,1,0.0435
48051,Texas,Burleson County,18389,42629,4,0.2175,0,0.0
39171,Ohio,Williams County,36804,41712,8,0.2174,0,0.0
40131,Oklahoma,Rogers County,91984,45815,20,0.2174,1,0.0109
05085,Arkansas,Lonoke County,73657,38764,16,0.2172,0,0.0
45073,South Carolina,Oconee County,78374,43312,17,0.2169,0,0.0
18041,Indiana,Fayette County,23047,40939,5,0.2169,0,0.0
01039,Alabama,Covington County,36986,35651,8,0.2163,0,0.0
05045,Arkansas,Faulkner County,124806,37598,27,0.2163,0,0.0
06007,California,Butte County,231256,44346,50,0.2162,0,0.0
21149,Kentucky,McLean County,9252,41603,2,0.2162,0,0.0
47051,Tennessee,Franklin County,41890,38880,9,0.2148,0,0.0
13231,Georgia,Pike County,18634,39851,4,0.2147,0,0.0
26133,Michigan,Osceola County,23341,36023,5,0.2142,0,0.0
47017,Tennessee,Carroll County,28020,35900,6,0.2141,0,0.0
22075,Louisiana,Plaquemines Parish,23410,49376,5,0.2136,0,0.0
41027,Oregon,Hood River County,23428,56624,5,0.2134,0,0.0
13097,Georgia,Douglas County,145331,35230,31,0.2133,0,0.0
17127,Illinois,Massac County,14080,38360,3,0.2131,0,0.0
13155,Georgia,Irwin County,9398,32824,2,0.2128,0,0.0
21215,Kentucky,Spencer County,18794,43960,4,0.2128,0,0.0
39009,Ohio,Athens County,65818,33274,14,0.2127,0,0.0
05027,Arkansas,Columbia County,23537,38749,5,0.2124,0,0.0
19085,Iowa,Harrison County,14134,44895,3,0.2123,0,0.0
13255,Georgia,Spalding County,66100,34772,14,0.2118,0,0.0
13179,Georgia,Liberty County,61497,35805,13,0.2114,0,0.0
