GeoFIPS,State,County,Population,percapita_personal_income,new_confirmed,new_cases_per_1000,new_deceased_per_1000
24019,Maryland,Dorchester County,31998,46562,1091,34.0959,0.5313
26045,Michigan,Eaton County,109826,42693,3743,34.0812,0.5372
34001,New Jersey,Atlantic County,265429,48668,9039,34.0543,1.1755
39071,Ohio,Highland County,43058,36326,1466,34.0471,0.418
21131,Kentucky,Leslie County,10143,32724,345,34.0136,0.0986
06115,California,Yuba County,78041,40929,2650,33.9565,0.141
37037,North Carolina,Chatham County,73139,63041,2481,33.9217,0.8887
08109,Colorado,Saguache County,6843,30172,232,33.9033,0.5845
29179,Missouri,Reynolds County,6254,35034,212,33.8983,0.3198
48405,Texas,San Augustine County,8232,39879,279,33.8921,2.1866
47025,Tennessee,Claiborne County,31756,35384,1076,33.8834,0.3464
13251,Georgia,Screven County,13938,35010,472,33.8643,0.7892
48073,Texas,Cherokee County,52592,34468,1779,33.8264,1.1979
42067,Pennsylvania,Juniata County,24704,45277,835,33.8002,0.7286
13321,Georgia,Worth County,20299,34380,686,33.7948,1.7735
13173,Georgia,Lanier County,10340,27561,349,33.7524,0.677
37059,North Carolina,Davie County,42733,47630,1442,33.7444,0.3042
53003,Washington,Asotin County,22610,47104,761,33.6577,0.575
37085,North Carolina,Harnett County,134214,34604,4514,33.6329,0.5886
06089,California,Shasta County,180040,46582,6055,33.6314,0.2999
08014,Colorado,Broomfield County,69267,66410,2329,33.6235,0.7363
39013,Ohio,Belmont County,67505,42429,2269,33.6123,0.4444
11001,District of Columbia,District of Columbia,702455,82005,23589,33.5808,0.9979
13217,Georgia,Newton County,109541,33750,3678,33.5765,0.9768
37009,North Carolina,Ashe County,27109,36300,910,33.5682,0.1107
48361,Texas,Orange County,83572,44938,2804,33.5519,0.6581
37069,North Carolina,Franklin County,67560,36238,2266,33.5406,0.5033
25023,Massachusetts,Plymouth County,518132,67505,17376,33.5359,1.7756
54005,West Virginia,Boone County,21951,33592,736,33.5292,0.7289
26129,Michigan,Ogemaw County,20952,35396,702,33.5052,0.9068
13263,Georgia,Talbot County,6272,34504,210,33.4821,1.2755
48339,Texas,Montgomery County,590925,63605,19784,33.4797,0.3672
26047,Michigan,Emmet County,33308,57115,1115,33.4754,0.8707
08083,Colorado,Montezuma County,26158,42998,875,33.4506,0.3058
48005,Texas,Angelina County,87092,38897,2912,33.4359,1.2286
48013,Texas,Atascosa County,50310,36660,1681,33.4128,0.8746
13081,Georgia,Crisp County,22601,32540,755,33.4056,1.1504
42005,Pennsylvania,Armstrong County,65263,45510,2180,33.4033,0.7202
08097,Colorado,Pitkin County,17950,149207,599,33.3705,0.1114
53047,Washington,Okanogan County,42132,42462,1405,33.3476,0.356
32023,Nevada,Nye County,45346,37835,1511,33.3216,0.6836
05023,Arkansas,Cleburne County,24965,38307,831,33.2866,1.0014
42129,Pennsylvania,Westmoreland County,350611,52200,11667,33.2762,0.713
16009,Idaho,Benewah County,9226,37383,307,33.2755,0.3252
13271,Georgia,Telfair County,15876,20923,528,33.2577,1.6377
13143,Georgia,Haralson County,29533,36508,982,33.2509,0.7449
48237,Texas,Jack County,8843,44061,294,33.2466,0.4523
21025,Kentucky,Breathitt County,12726,33753,423,33.239,0.2357
48393,Texas,Roberts County,903,41971,30,33.2226,1.1074
48095,Texas,Concho County,4276,19801,142,33.2086,0.7016
08085,Colorado,Montrose County,42214,39930,1401,33.188,0.379
13019,Georgia,Berrien County,19252,31535,638,33.1394,0.935
39073,Ohio,Hocking County,28385,38047,939,33.0809,0.6341
48053,Texas,Burnet County,47542,46516,1572,33.0655,0.3996
39167,Ohio,Washington County,60155,43396,1988,33.048,0.4821
29139,Missouri,Montgomery County,11534,40396,381,33.0328,0.5202
39093,Ohio,Lorain County,309461,46147,10195,32.9444,0.3781
54075,West Virginia,Pocahontas County,8414,38172,277,32.9213,0.2377
13211,Georgia,Morgan County,18853,50541,620,32.886,0.3713
21043,Kentucky,Carter County,27004,30847,888,32.884,0.1852
48243,Texas,Jeff Davis County,2252,42947,74,32.8597,0.444
08113,Colorado,San Miguel County,8191,85432,269,32.8409,0.0
37129,North Carolina,New Hanover County,232274,45290,7628,32.8405,0.2669
21127,Kentucky,Lawrence County,15571,31654,511,32.8174,0.1284
37141,North Carolina,Pender County,62162,35914,2039,32.8014,0.2735
21073,Kentucky,Franklin County,50815,41760,1666,32.7856,0.3345
51800,Virginia,Suffolk,91185,51798,2986,32.7466,0.8993
48451,Texas,Tom Green County,118189,45993,3870,32.7442,1.1761
27077,Minnesota,Lake of the Woods County,3758,57357,123,32.7302,0.2661
48319,Texas,Mason County,4280,44601,140,32.7103,0.4673
48453,Texas,Travis County,1248743,67504,40836,32.7017,0.3972
36029,New York,Erie County,919719,51539,30073,32.698,0.9688
22115,Louisiana,Vernon Parish,48860,40729,1596,32.6648,1.3508
21221,Kentucky,Trigg County,14643,36495,478,32.6436,0.1366
26143,Michigan,Roscommon County,23884,37141,779,32.616,0.963
41061,Oregon,Union County,26461,40547,863,32.614,0.3023
13289,Georgia,Twiggs County,8188,39530,267,32.6087,1.8319
24011,Maryland,Caroline County,33304,45906,1086,32.6087,0.3003
39005,Ohio,Ashland County,53745,38441,1749,32.5426,0.6512
13093,Georgia,Dooly County,13706,28297,446,32.5405,1.3863
21231,Kentucky,Wayne County,20468,28484,666,32.5386,0.0977
48107,Texas,Crosby County,5779,30773,188,32.5316,2.7686
54063,West Virginia,Monroe County,13280,30359,432,32.5301,0.753
21017,Kentucky,Bourbon County,20184,44388,656,32.501,0.0495
48187,Texas,Guadalupe County,163694,44809,5315,32.4691,0.5376
40077,Oklahoma,Latimer County,10231,32707,332,32.4504,0.391
48325,Texas,Medina County,50921,39403,1651,32.4228,0.9819
54001,West Virginia,Barbour County,16535,32290,536,32.4161,0.3024
29039,Missouri,Cedar County,14165,31664,459,32.4038,0.5648
24003,Maryland,Anne Arundel County,576031,67363,18647,32.3715,0.533
48147,Texas,Fannin County,35286,37605,1142,32.3641,1.247
26107,Michigan,Mecosta County,43545,34252,1407,32.3114,0.2756
48097,Texas,Cooke County,40574,54174,1310,32.2867,0.3943
21191,Kentucky,Pendleton County,14529,43757,469,32.2803,0.0688
39081,Ohio,Jefferson County,65767,39311,2121,32.2502,0.3953
48011,Texas,Armstrong County,1892,47995,61,32.241,1.5856
48395,Texas,Robertson County,17284,40394,557,32.2263,0.5207
42133,Pennsylvania,York County,448273,50113,14436,32.2036,0.5956
12127,Florida,Volusia County,547538,42374,17624,32.1877,0.705
12069,Florida,Lake County,356495,42190,11468,32.1688,0.7349
42073,Pennsylvania,Lawrence County,86184,43929,2772,32.1637,0.9398
31103,Nebraska,Keya Paha County,810,58784,26,32.0988,0.0
06103,California,Tehama County,63916,42483,2049,32.0577,0.4381
48431,Texas,Sterling County,1311,58174,42,32.0366,0.7628
26091,Michigan,Lenawee County,98266,39600,3148,32.0355,0.3867
28109,Mississippi,Pearl River County,55387,36230,1772,31.9931,1.2999
51067,Virginia,Franklin County,56195,40781,1797,31.9779,0.3025
20141,Kansas,Osborne County,3475,46018,111,31.9424,0.0
08055,Colorado,Huerfano County,6889,42459,220,31.935,1.0161
13147,Georgia,Hart County,26099,38125,833,31.9169,0.7663
13199,Georgia,Meriwether County,21068,34847,672,31.8967,0.9018
13171,Georgia,Lamar County,19000,33079,606,31.8947,1.2105
31075,Nebraska,Grant County,660,42545,21,31.8182,3.0303
05013,Arkansas,Calhoun County,5277,34426,167,31.6468,0.1895
48197,Texas,Hardeman County,3922,38212,124,31.6165,1.0199
36007,New York,Broome County,191659,44540,6057,31.603,0.8505
51760,Virginia,Richmond,228783,56306,7224,31.5758,0.3584
48125,Texas,Dickens County,2249,31586,71,31.5696,2.2232
08049,Colorado,Grand County,15525,49845,490,31.562,0.1932
39055,Ohio,Geauga County,94031,69129,2966,31.5428,0.5424
34027,New Jersey,Morris County,494228,98842,15579,31.5219,1.7704
31009,Nebraska,Blaine County,476,45788,15,31.5126,0.0
54103,West Virginia,Wetzel County,15270,36791,481,31.4997,0.9168
08111,Colorado,San Juan County,762,44029,24,31.4961,0.0
26007,Michigan,Alpena County,28360,40985,893,31.488,0.6347
48347,Texas,Nacogdoches County,65711,37755,2067,31.4559,1.3544
20019,Kansas,Chautauqua County,3309,40661,104,31.4294,0.3022
48157,Texas,Fort Bend County,787858,57540,24683,31.3292,0.4392
04011,Arizona,Greenlee County,9483,39855,297,31.3192,0.3164
39133,Ohio,Portage County,162927,44055,5101,31.3085,0.5156
51185,Virginia,Tazewell County,40855,38888,1278,31.2814,0.1958
37051,North Carolina,Cumberland County,332330,38780,10391,31.2671,0.3671
42091,Pennsylvania,Montgomery County,828604,80606,25825,31.1669,1.1719
06041,California,Marin County,259666,134275,8092,31.1631,0.5083
13247,Georgia,Rockdale County,90594,35244,2821,31.1389,0.6181
42117,Pennsylvania,Tioga County,40763,41039,1269,31.1312,0.785
37103,North Carolina,Jones County,9637,38536,300,31.13,1.5565
24047,Maryland,Worcester County,51823,60007,1613,31.1252,0.7526
37133,North Carolina,Onslow County,197683,46142,6150,31.1104,0.2327
24021,Maryland,Frederick County,255648,61869,7952,31.1053,0.6024
13255,Georgia,Spalding County,66100,34772,2056,31.1044,1.1952
29197,Missouri,Schuyler County,4599,29013,143,31.0937,0.2174
42007,Pennsylvania,Beaver County,164742,48763,5119,31.0728,1.0744
51025,Virginia,Brunswick County,16384,32682,509,31.0669,0.4883
20149,Kansas,Pottawatomie County,24277,52564,754,31.0582,0.1236
21049,Kentucky,Clark County,36249,39848,1125,31.0353,0.331
12015,Florida,Charlotte County,184998,41564,5741,31.0328,1.0973
37173,North Carolina,Swain County,14245,38429,442,31.0284,0.351
48291,Texas,Liberty County,86323,37237,2678,31.023,0.8109
08107,Colorado,Routt County,25733,83702,798,31.0108,0.6218
48267,Texas,Kimble County,4362,43309,135,30.9491,0.917
42039,Pennsylvania,Crawford County,85063,40969,2630,30.9183,0.3879
39007,Ohio,Ashtabula County,97493,38461,3012,30.8945,0.6154
26097,Michigan,Mackinac County,10787,44457,333,30.8705,0.0927
17151,Illinois,Pope County,4212,30306,130,30.8642,0.2374
12101,Florida,Pasco County,539630,40313,16647,30.8489,0.5652
39031,Ohio,Coshocton County,36629,34856,1129,30.8226,0.4095
36105,New York,Sullivan County,75498,46303,2326,30.8088,0.5166
42109,Pennsylvania,Snyder County,40540,42449,1248,30.7844,0.6167
12117,Florida,Seminole County,467832,49049,14391,30.761,0.6199
21199,Kentucky,Pulaski County,64623,37024,1987,30.7476,0.2166
32013,Nevada,Humboldt County,16786,46927,516,30.7399,0.3574
21055,Kentucky,Crittenden County,8915,35325,274,30.7347,0.3365
26161,Michigan,Washtenaw County,370963,59363,11396,30.72,0.4017
04025,Arizona,Yavapai County,231993,40312,7125,30.7121,0.5604
49001,Utah,Beaver County,6580,33739,202,30.6991,0.304
48231,Texas,Hunt County,96493,38029,2961,30.6862,0.6736
51131,Virginia,Northampton County,11735,49313,360,30.6775,2.6417
41047,Oregon,Marion County,346868,43042,10598,30.5534,0.4901
54099,West Virginia,Wayne County,39944,33637,1220,30.5428,0.4006
54031,West Virginia,Hardy County,13775,34150,420,30.49,0.0726
39115,Ohio,Morgan County,14604,33180,445,30.4711,1.0956
49013,Utah,Duchesne County,19964,36709,608,30.4548,0.2004
13025,Georgia,Brantley County,18897,27413,575,30.4281,0.9525
21147,Kentucky,McCreary County,17408,25835,529,30.3883,0.0574
49025,Utah,Kane County,7709,40257,234,30.3541,0.1297
34035,New Jersey,Somerset County,331164,106194,10052,30.3535,1.8661
26135,Michigan,Oscoda County,8276,33896,251,30.3287,1.2083
48035,Texas,Bosque County,18691,41592,566,30.282,0.856
30037,Montana,Golden Valley County,826,49137,25,30.2663,0.0
21237,Kentucky,Wolfe County,7177,31083,217,30.2355,0.1393
51141,Virginia,Patrick County,17673,34070,534,30.2156,1.5843
09005,Connecticut,Litchfield County,181111,64949,5471,30.208,0.9994
34033,New Jersey,Salem County,62607,48496,1891,30.2043,1.5813
48441,Texas,Taylor County,137640,45333,4152,30.1656,0.9881
31049,Nebraska,Deuel County,1825,44289,55,30.137,0.0
26019,Michigan,Benzie County,17753,43557,535,30.1358,0.6196
32021,Nevada,Mineral County,4514,38074,136,30.1285,0.8861
37139,North Carolina,Pasquotank County,39639,39417,1194,30.1218,0.883
51197,Virginia,Wythe County,28754,35608,865,30.0828,0.3478
51093,Virginia,Isle of Wight County,36953,55308,1111,30.0652,0.7307
26035,Michigan,Clare County,30757,34120,924,30.0419,0.8778
13153,Georgia,Houston County,155469,42625,4662,29.9867,0.6754
08067,Colorado,La Plata County,56310,55807,1679,29.8171,0.0888
21069,Kentucky,Fleming County,14432,33537,430,29.7949,0.0
24017,Maryland,Charles County,161503,57051,4803,29.7394,0.6563
08051,Colorado,Gunnison County,17246,47149,512,29.688,0.4059
26029,Michigan,Charlevoix County,26244,52885,779,29.683,0.2667
48409,Texas,San Patricio County,66893,43945,1985,29.6743,1.3006
37183,North Carolina,Wake County,1092305,59014,32398,29.6602,0.282
48085,Texas,Collin County,1005146,65874,29797,29.6444,0.2825
21011,Kentucky,Bath County,12383,30496,367,29.6374,0.0808
39083,Ohio,Knox County,61893,42162,1834,29.6318,0.3231
37089,North Carolina,Henderson County,116748,43276,3459,29.6279,0.6253
51009,Virginia,Amherst County,31666,37160,938,29.6217,0.2211
54019,West Virginia,Fayette County,43018,34577,1272,29.569,0.9066
48421,Texas,Sherman County,3079,49508,91,29.5551,0.9743
08119,Colorado,Teller County,25083,49197,741,29.5419,0.1595
12119,Florida,Sumter County,128754,46100,3802,29.5292,0.7844
42033,Pennsylvania,Clearfield County,79388,44421,2341,29.4881,0.2771
48183,Texas,Gregg County,123707,45401,3646,29.4729,0.962
13145,Georgia,Harris County,34475,47469,1016,29.4706,0.8122
42019,Pennsylvania,Butler County,187888,58927,5530,29.4324,0.5269
13177,Georgia,Lee County,29764,47258,876,29.4315,1.0751
37169,North Carolina,Stokes County,45467,36850,1338,29.4279,0.4619
48261,Texas,Kenedy County,442,43561,13,29.4118,4.5249
13219,Georgia,Oconee County,39272,66740,1153,29.3593,0.8912
12053,Florida,Hernando County,190865,36878,5599,29.3349,1.1998
54093,West Virginia,Tucker County,6955,41322,204,29.3314,0.0
29115,Missouri,Linn County,12037,40356,353,29.3262,0.9138
28045,Mississippi,Hancock County,47334,35262,1388,29.3235,0.9507
51041,Virginia,Chesterfield County,348556,53695,10216,29.3095,0.3988
05089,Arkansas,Marion County,16722,30743,490,29.3027,0.4784
13117,Georgia,Forsyth County,236612,62580,6921,29.2504,0.2789
51013,Virginia,Arlington County,237521,95198,6944,29.2353,0.6778
51051,Virginia,Dickenson County,14523,32354,424,29.1951,0.1377
16003,Idaho,Adams County,4250,37452,124,29.1765,0.4706
48021,Texas,Bastrop County,86976,36561,2537,29.169,0.4484
48155,Texas,Foard County,1200,42954,35,29.1667,3.3333
51550,Virginia,Chesapeake,242634,50529,7071,29.1427,0.3544
26039,Michigan,Crawford County,13901,34648,405,29.1346,0.3597
21097,Kentucky,Harrison County,18778,34889,547,29.1298,0.0533
08103,Colorado,Rio Blanco County,6336,46809,184,29.0404,0.3157
51181,Virginia,Surry County,6474,46413,188,29.0392,0.7723
48045,Texas,Briscoe County,1516,35243,44,29.0237,0.6596
06067,California,Sacramento County,1540975,52544,44688,28.9998,0.4121
21175,Kentucky,Morgan County,13345,26831,387,28.9996,0.0
21143,Kentucky,Lyon County,8009,36652,232,28.9674,0.6243
37187,North Carolina,Washington County,11859,36073,343,28.9232,0.6746
26141,Michigan,Presque Isle County,12738,39004,368,28.8899,0.314
48477,Texas,Washington County,35108,52265,1014,28.8823,1.5381
48171,Texas,Gillespie County,26804,60561,774,28.8763,0.4104
51710,Virginia,Norfolk,244076,41822,7038,28.8353,0.4015
54037,West Virginia,Jefferson County,56811,49926,1638,28.8324,0.2992
48493,Texas,Wilson County,50224,44255,1448,28.8308,0.5774
05105,Arkansas,Perry County,10352,34877,298,28.7867,0.3864
48423,Texas,Smith County,230221,55229,6616,28.7376,0.9209
42057,Pennsylvania,Fulton County,14523,45522,417,28.7131,0.482
37135,North Carolina,Orange County,146027,67385,4191,28.7002,0.4246
25021,Massachusetts,Norfolk County,705388,92285,20227,28.675,1.6969
08081,Colorado,Moffat County,13188,42130,378,28.6624,0.9857
51011,Virginia,Appomattox County,15841,38302,454,28.6598,0.3788
21163,Kentucky,Meade County,28715,40026,822,28.6262,0.1393
08029,Colorado,Delta County,30953,38855,885,28.5917,0.3554
42003,Pennsylvania,Allegheny County,1218452,62958,34814,28.5723,0.4785
35055,New Mexico,Taos County,32835,38455,938,28.5671,0.8832
36067,New York,Onondaga County,461809,52886,13188,28.5573,0.5803
37031,North Carolina,Carteret County,69524,49360,1985,28.5513,0.2158
06073,California,San Diego County,3343364,61386,95445,28.5476,0.3176
37145,North Carolina,Person County,39507,38202,1127,28.5266,0.3291
36065,New York,Oneida County,229577,44697,6545,28.509,0.7492
08039,Colorado,Elbert County,26282,57334,747,28.4225,0.1902
06059,California,Orange County,3185968,69268,90513,28.4099,0.5126
37113,North Carolina,Macon County,35285,40057,1002,28.3973,0.2551
36027,New York,Dutchess County,293718,56365,8339,28.3912,0.6741
26003,Michigan,Alger County,9097,33767,257,28.2511,0.2199
16017,Idaho,Bonner County,44727,41209,1262,28.2156,0.2012
42069,Pennsylvania,Lackawanna County,210793,47730,5947,28.2125,1.1148
53037,Washington,Kittitas County,47364,42603,1336,28.2071,0.4856
51087,Virginia,Henrico County,329261,66836,9281,28.1874,0.7896
26095,Michigan,Luce County,6283,31827,177,28.1713,0.0
44001,Rhode Island,Bristol County,48649,78805,1369,28.1404,0.8839
05141,Arkansas,Van Buren County,16603,31176,466,28.0672,0.3012
32019,Nevada,Lyon County,55808,38713,1565,28.0426,0.3942
21133,Kentucky,Letcher County,21899,30852,614,28.0378,0.0913
54021,West Virginia,Gilmer County,8026,28917,225,28.0339,0.0
54083,West Virginia,Randolph County,28823,36533,808,28.0332,0.1041
12009,Florida,Brevard County,596849,45425,16730,28.0305,0.7741
37143,North Carolina,Perquimans County,13422,40781,376,28.0137,0.298
06083,California,Santa Barbara County,446527,62690,12502,27.9983,0.3113
51193,Virginia,Westmoreland County,17830,43166,498,27.9305,0.4487
37115,North Carolina,Madison County,21763,34036,607,27.8914,0.7811
26133,Michigan,Osceola County,23341,36023,651,27.8908,0.4713
21005,Kentucky,Anderson County,22663,39321,632,27.8869,0.0441
13149,Georgia,Heard County,11879,31144,331,27.8643,0.6735
24027,Maryland,Howard County,323196,78416,9004,27.8593,0.4827
13169,Georgia,Jones County,28616,37618,797,27.8516,0.6989
48331,Texas,Milam County,25131,36135,699,27.8143,0.3581
54035,West Virginia,Jackson County,28706,38147,798,27.7991,0.9406
26001,Michigan,Alcona County,10362,38375,288,27.7939,0.7721
42029,Pennsylvania,Chester County,522046,82846,14470,27.7179,0.8045
26151,Michigan,Sanilac County,41182,38004,1141,27.7063,0.6556
08021,Colorado,Conejos County,8200,36894,227,27.6829,0.3659
48037,Texas,Bowie County,94324,40010,2611,27.6812,1.145
48161,Texas,Freestone County,19808,37066,547,27.6151,0.7068
06111,California,Ventura County,850967,61712,23473,27.5839,0.2292
13077,Georgia,Coweta County,145864,46438,4022,27.5736,0.4868
08061,Colorado,Kiowa County,1383,50117,38,27.4765,0.0
33011,New Hampshire,Hillsborough County,415247,61147,11408,27.4728,0.8381
48289,Texas,Leon County,17270,40388,474,27.4464,0.9844
06097,California,Sonoma County,499942,64501,13719,27.4412,0.32
42125,Pennsylvania,Washington County,207346,59568,5677,27.3794,0.3858
16085,Idaho,Valley County,11041,49630,302,27.3526,0.0906
08091,Colorado,Ouray County,4833,59639,132,27.3122,0.4138
51139,Virginia,Page County,23933,39109,653,27.2845,1.3788
09015,Connecticut,Windham County,117027,47264,3191,27.2672,0.2991
09007,Connecticut,Middlesex County,162682,68673,4434,27.2556,1.3216
35007,New Mexico,Colfax County,12110,39826,330,27.2502,0.4129
42065,Pennsylvania,Jefferson County,43641,44136,1188,27.2221,0.2062
13223,Georgia,Paulding County,164044,37727,4465,27.2183,0.506
48359,Texas,Oldham County,2131,49120,58,27.2173,0.9385
48027,Texas,Bell County,355642,42773,9674,27.2015,0.3627
42025,Pennsylvania,Carbon County,64227,50322,1745,27.1693,1.0276
37043,North Carolina,Clay County,11139,34057,302,27.1119,0.4489
32005,Nevada,Douglas County,48467,75159,1312,27.07,0.1444
51107,Virginia,Loudoun County,406850,78070,11005,27.0493,0.3711
13231,Georgia,Pike County,18634,39851,504,27.0473,0.644
34041,New Jersey,Warren County,105779,56058,2858,27.0186,1.6449
13191,Georgia,McIntosh County,14340,29519,387,26.9874,0.5579
09011,Connecticut,New London County,266784,59264,7198,26.9806,0.7009
51810,Virginia,Virginia Beach,450189,58308,12142,26.9709,0.2688
39163,Ohio,Vinton County,13139,33120,354,26.9427,0.4567
51023,Virginia,Botetourt County,33277,50274,895,26.8955,0.4207
48121,Texas,Denton County,859064,55933,23050,26.8315,0.2852
51019,Virginia,Bedford County,78747,46707,2109,26.782,0.2921
06055,California,Napa County,139417,74984,3733,26.7758,0.1506
36055,New York,Monroe County,742474,52951,19871,26.7632,0.435
06095,California,Solano County,446610,51664,11950,26.7571,0.2015
36003,New York,Allegany County,46430,34880,1242,26.7499,1.3569
54055,West Virginia,Mercer County,59131,37452,1581,26.7372,0.6934
53023,Washington,Garfield County,2247,44510,60,26.7023,0.0
21181,Kentucky,Nicholas County,7166,33999,191,26.6536,0.4186
36061,New York,New York County,1628701,193940,43398,26.6458,1.5816
26033,Michigan,Chippewa County,37517,34269,997,26.5746,0.2132
51155,Virginia,Pulaski County,34066,40443,903,26.5074,0.499
24029,Maryland,Kent County,19383,61497,513,26.4665,1.2898
13197,Georgia,Marion County,8351,29333,221,26.4639,1.1975
29093,Missouri,Iron County,10177,34164,269,26.4322,0.0983
21223,Kentucky,Trimble County,8515,36565,225,26.424,0.0
12035,Florida,Flagler County,112067,46220,2959,26.4038,0.4015
24025,Maryland,Harford County,253956,58841,6704,26.3983,0.4528
42041,Pennsylvania,Cumberland County,251423,55141,6633,26.3818,0.7279
48067,Texas,Cass County,30119,36905,794,26.3621,1.2285
36107,New York,Tioga County,48560,45910,1280,26.3591,1.0708
48491,Texas,Williamson County,566719,50776,14934,26.3517,0.3088
42049,Pennsylvania,Erie County,272061,44903,7169,26.3507,0.3639
36023,New York,Cortland County,47823,40691,1258,26.3053,0.0836
39019,Ohio,Carroll County,27081,39698,712,26.2915,0.4431
54091,West Virginia,Taylor County,16862,40675,443,26.2721,0.5337
49047,Utah,Uintah County,35438,31563,931,26.2712,0.1129
42081,Pennsylvania,Lycoming County,113664,43823,2978,26.2,0.4311
13113,Georgia,Fayette County,113459,63515,2965,26.1328,0.5465
30089,Montana,Sanders County,11844,34896,309,26.0892,0.2533
13249,Georgia,Schley County,5236,30931,136,25.974,0.382
48225,Texas,Houston County,23169,38081,601,25.9398,0.7337
51083,Virginia,Halifax County,34120,37329,884,25.9086,0.5862
54033,West Virginia,Harrison County,67554,48226,1747,25.8608,0.3701
51085,Virginia,Hanover County,107239,60259,2770,25.8302,0.5408
51027,Virginia,Buchanan County,21221,36229,547,25.7764,1.0838
02261,Alaska,Valdez-Cordova,9164,62307,236,25.7529,0.3274
48271,Texas,Kinney County,3767,30431,97,25.7499,0.5309
54077,West Virginia,Preston County,33839,35686,871,25.7395,0.4433
02110,Alaska,Juneau,32113,68145,826,25.7217,0.1557
42037,Pennsylvania,Columbia County,65456,42211,1683,25.7119,0.7944
42035,Pennsylvania,Clinton County,38684,39716,994,25.6954,0.3361
48169,Texas,Garza County,6578,30072,169,25.6917,2.2803
37149,North Carolina,Polk County,20611,45291,529,25.6659,0.6307
42121,Pennsylvania,Venango County,51266,42223,1315,25.6505,0.2341
54053,West Virginia,Mason County,26718,33318,685,25.6381,0.3369
42059,Pennsylvania,Greene County,36506,44751,934,25.5848,0.137
26055,Michigan,Grand Traverse County,92573,50639,2366,25.5582,0.2701
21187,Kentucky,Owen County,10880,33940,278,25.5515,0.2757
29129,Missouri,Mercer County,3641,32388,93,25.5424,0.2746
13179,Georgia,Liberty County,61497,35805,1570,25.5297,0.4716
20207,Kansas,Woodson County,3183,35561,81,25.4477,0.0
08007,Colorado,Archuleta County,13765,41947,350,25.4268,0.0
48149,Texas,Fayette County,25349,53564,642,25.3264,1.144
48213,Texas,Henderson County,82299,39627,2082,25.298,0.7047
26119,Michigan,Montmorency County,9265,37363,234,25.2563,0.2159
26105,Michigan,Mason County,29100,41667,734,25.2234,0.4467
06005,California,Amador County,39383,44793,993,25.2139,0.4063
35035,New Mexico,Otero County,66781,34636,1678,25.1269,0.4642
20049,Kansas,Elk County,2508,40899,63,25.1196,0.0
06113,California,Yolo County,220408,54118,5528,25.0808,0.3811
51063,Virginia,Floyd County,15795,38903,396,25.0712,1.0763
39105,Ohio,Meigs County,23106,34067,579,25.0584,0.5193
51179,Virginia,Stafford County,149960,55076,3750,25.0067,0.1467
42001,Pennsylvania,Adams County,102811,49173,2570,24.9973,0.5058
48473,Texas,Waller County,53126,39995,1328,24.9972,0.3576
48223,Texas,Hopkins County,36810,39120,918,24.9389,1.5213
38087,North Dakota,Slope County,763,49476,19,24.9017,0.0
13265,Georgia,Taliaferro County,1608,33927,40,24.8756,0.0
31183,Nebraska,Wheeler County,805,72878,20,24.8447,0.0
42089,Pennsylvania,Monroe County,169507,42722,4203,24.7954,0.9439
51037,Virginia,Charlotte County,11938,35970,295,24.711,0.4188
54081,West Virginia,Raleigh County,74254,41115,1832,24.6721,0.2424
37019,North Carolina,Brunswick County,136744,42749,3372,24.6592,0.468
48087,Texas,Collingsworth County,2962,33039,73,24.6455,0.6752
41051,Oregon,Multnomah County,811880,57850,19995,24.628,0.3523
42051,Pennsylvania,Fayette County,130441,42649,3211,24.6165,0.2223
24035,Maryland,Queen Anne's County,50251,64810,1236,24.5965,0.5373
39067,Ohio,Harrison County,15174,38573,373,24.5815,0.1977
35057,New Mexico,Torrance County,15591,30245,383,24.5655,0.1283
08023,Colorado,Costilla County,3828,34282,94,24.5559,0.5225
48467,Texas,Van Zandt County,56019,38200,1375,24.5452,0.714
26153,Michigan,Schoolcraft County,8068,39948,198,24.5414,0.3718
06079,California,San Luis Obispo County,284010,58491,6965,24.5238,0.1479
21023,Kentucky,Bracken County,8239,36758,202,24.5175,0.3641
48365,Texas,Panola County,23148,43508,567,24.4946,1.5552
02180,Alaska,Nome,10008,51378,245,24.4804,0.0
37021,North Carolina,Buncombe County,259103,48592,6339,24.4652,0.5172
24041,Maryland,Talbot County,36968,73232,904,24.4536,0.1894
51133,Virginia,Northumberland County,12147,52946,297,24.4505,0.7409
24015,Maryland,Cecil County,102826,47695,2514,24.4491,0.5154
51187,Virginia,Warren County,40003,46743,978,24.4482,0.6999
08105,Colorado,Rio Grande County,11250,46717,275,24.4444,0.4444
06013,California,Contra Costa County,1150215,82506,28088,24.4198,0.2321
02220,Alaska,Sitka,8647,71972,210,24.2859,0.0
51061,Virginia,Fauquier County,70675,70787,1714,24.2519,0.3962
48401,Texas,Rusk County,54450,36485,1319,24.2241,0.6795
06109,California,Tuolumne County,54539,47838,1321,24.2212,0.2384
51700,Virginia,Newport News,178626,43501,4323,24.2014,0.3135
48419,Texas,Shelby County,25418,41666,615,24.1955,1.4163
54105,West Virginia,Wirt County,5830,32156,141,24.1852,0.1715
41065,Oregon,Wasco County,26505,43658,640,24.1464,0.7168
48175,Texas,Goliad County,7584,43858,183,24.1297,0.7911
36063,New York,Niagara County,210433,45501,5077,24.1264,0.5893
51057,Virginia,Essex County,10919,42334,263,24.0865,0.1832
